order_id,customer_id,order_date,promised_delivery_time,actual_delivery_time,delivery_status_x,order_total,payment_method,delivery_partner_id_x,store_id,delivery_partner_id_y,promised_time,actual_time,delivery_time_minutes,distance_km,delivery_status_y,reasons_if_delayed
1443292147,8395610,2024-04-16 03:18:14,2024-04-16 03:32:14,2024-04-16 03:28:14,On Time,3889.01,Wallet,37003,9470,37003,2024-04-16 03:32:14,2024-04-16 03:28:14,-4.0,2.26,On Time,
3342653518,6319646,2023-07-22 07:35:00,2023-07-22 07:45:00,2023-07-22 07:40:00,On Time,577.13,UPI,49750,2138,49750,2023-07-22 07:45:00,2023-07-22 07:40:00,-5.0,0.79,On Time,
3836073957,54952806,2023-07-16 18:18:15,2023-07-16 18:37:15,2023-07-16 18:44:15,Slightly Delayed,1264.91,Card,70427,4458,70427,2023-07-16 18:37:15,2023-07-16 18:44:15,7.0,3.2,Slightly Delayed,Traffic
4192669219,44589829,2024-04-22 03:00:28,2024-04-22 03:16:28,2024-04-22 03:12:28,On Time,1447.55,Wallet,44206,3092,44206,2024-04-22 03:16:28,2024-04-22 03:12:28,-4.0,4.28,On Time,
6922121165,97928781,2024-01-04 07:51:02,2024-01-04 08:11:02,2024-01-04 08:29:02,Significantly Delayed,1513.91,UPI,75795,8773,75795,2024-01-04 08:11:02,2024-01-04 08:29:02,18.0,0.68,Significantly Delayed,Traffic
4850653474,66932104,2024-03-05 03:41:52,2024-03-05 03:51:52,2024-03-05 03:56:52,On Time,2997.71,UPI,50658,4174,50658,2024-03-05 03:51:52,2024-03-05 03:56:52,5.0,3.96,On Time,Traffic
1229660813,54748429,2023-11-02 19:30:52,2023-11-02 19:45:52,2023-11-02 20:12:52,Significantly Delayed,5173.19,UPI,35201,1477,35201,2023-11-02 19:45:52,2023-11-02 20:12:52,27.0,1.31,Significantly Delayed,Traffic
5194396051,12338529,2024-10-26 18:11:47,2024-10-26 18:30:47,2024-10-26 18:28:47,On Time,508.0,Cash,9121,8049,9121,2024-10-26 18:30:47,2024-10-26 18:28:47,-2.0,1.52,On Time,
8971899775,92118758,2024-03-04 12:09:15,2024-03-04 12:22:15,2024-03-04 12:17:15,On Time,5067.85,Wallet,17588,5380,17588,2024-03-04 12:22:15,2024-03-04 12:17:15,-5.0,2.15,On Time,
5619049608,56572297,2024-05-06 13:10:05,2024-05-06 13:30:05,2024-05-06 13:50:05,Significantly Delayed,3972.23,Card,86750,777,86750,2024-05-06 13:30:05,2024-05-06 13:50:05,20.0,4.69,Significantly Delayed,Traffic
9943996342,3282647,2023-09-12 22:57:10,2023-09-12 23:07:10,2023-09-12 23:08:10,On Time,4252.97,UPI,55860,7659,55860,2023-09-12 23:07:10,2023-09-12 23:08:10,1.0,1.53,On Time,Traffic
4548721519,93018527,2024-08-20 23:28:40,2024-08-20 23:42:40,2024-08-20 23:46:40,On Time,1816.47,Wallet,26714,9726,26714,2024-08-20 23:42:40,2024-08-20 23:46:40,4.0,4.85,On Time,Traffic
6211537502,2164524,2023-09-06 23:08:44,2023-09-06 23:24:44,2023-09-06 23:49:44,Significantly Delayed,1427.81,Wallet,99208,5234,99208,2023-09-06 23:24:44,2023-09-06 23:49:44,25.0,1.39,Significantly Delayed,Traffic
347093563,31026200,2024-09-23 13:17:00,2024-09-23 13:35:00,2024-09-23 13:53:00,Significantly Delayed,2614.94,Card,27801,1463,27801,2024-09-23 13:35:00,2024-09-23 13:53:00,18.0,3.88,Significantly Delayed,Traffic
1855924568,33472376,2024-08-20 22:49:00,2024-08-20 23:06:00,2024-08-20 23:04:00,On Time,3758.71,Card,17039,1711,17039,2024-08-20 23:06:00,2024-08-20 23:04:00,-2.0,3.34,On Time,
5914484553,4378755,2023-11-17 16:40:52,2023-11-17 16:59:52,2023-11-17 16:57:52,On Time,931.36,UPI,74330,106,74330,2023-11-17 16:59:52,2023-11-17 16:57:52,-2.0,0.75,On Time,
8068903161,11705793,2024-02-14 22:15:46,2024-02-14 22:35:46,2024-02-14 22:37:46,On Time,4089.67,Wallet,60117,6061,60117,2024-02-14 22:35:46,2024-02-14 22:37:46,2.0,2.88,On Time,Traffic
2147159735,50527764,2023-05-13 03:52:37,2023-05-13 04:08:37,2023-05-13 04:13:37,On Time,1246.63,UPI,11051,5971,11051,2023-05-13 04:08:37,2023-05-13 04:13:37,5.0,4.83,On Time,Traffic
9006983686,68063317,2023-10-10 00:41:04,2023-10-10 00:55:04,2023-10-10 01:10:04,Slightly Delayed,788.36,Card,48159,7090,48159,2023-10-10 00:55:04,2023-10-10 01:10:04,15.0,2.49,Slightly Delayed,Traffic
7606134274,69034027,2024-05-28 12:31:28,2024-05-28 12:46:28,2024-05-28 12:59:28,Slightly Delayed,832.06,Card,31574,2028,31574,2024-05-28 12:46:28,2024-05-28 12:59:28,13.0,0.52,Slightly Delayed,Traffic
4034750827,10019218,2023-06-24 04:04:24,2023-06-24 04:14:24,2023-06-24 04:16:24,On Time,1168.59,Wallet,68331,7729,68331,2023-06-24 04:14:24,2023-06-24 04:16:24,2.0,4.34,On Time,Traffic
851062565,49457685,2024-03-15 11:23:08,2024-03-15 11:41:08,2024-03-15 11:47:08,Slightly Delayed,3773.85,Cash,32026,9465,32026,2024-03-15 11:41:08,2024-03-15 11:47:08,6.0,0.95,Slightly Delayed,Traffic
4283323746,93321933,2023-11-01 03:01:34,2023-11-01 03:21:34,2023-11-01 03:33:34,Slightly Delayed,2824.79,Wallet,78455,5976,78455,2023-11-01 03:21:34,2023-11-01 03:33:34,12.0,1.35,Slightly Delayed,Traffic
7842390585,6637282,2023-10-11 12:35:31,2023-10-11 12:51:31,2023-10-11 12:47:31,On Time,2820.47,Wallet,98082,3881,98082,2023-10-11 12:51:31,2023-10-11 12:47:31,-4.0,3.12,On Time,
2449548943,68486301,2023-09-23 11:24:05,2023-09-23 11:39:05,2023-09-23 11:53:05,Slightly Delayed,1635.94,Wallet,23429,8687,23429,2023-09-23 11:39:05,2023-09-23 11:53:05,14.0,3.28,Slightly Delayed,Traffic
7067924535,95371787,2023-11-28 02:51:41,2023-11-28 03:09:41,2023-11-28 03:27:41,Significantly Delayed,422.14,Cash,39985,4804,39985,2023-11-28 03:09:41,2023-11-28 03:27:41,18.0,3.87,Significantly Delayed,Traffic
1602291242,19581959,2023-03-29 09:40:52,2023-03-29 09:57:52,2023-03-29 09:58:52,On Time,2648.42,Wallet,79235,8540,79235,2023-03-29 09:57:52,2023-03-29 09:58:52,1.0,0.67,On Time,Traffic
7067630786,75082508,2023-09-28 08:03:14,2023-09-28 08:16:14,2023-09-28 08:12:14,On Time,2467.57,Card,25395,8695,25395,2023-09-28 08:16:14,2023-09-28 08:12:14,-4.0,0.97,On Time,
9726762425,75674671,2023-08-13 21:45:44,2023-08-13 21:55:44,2023-08-13 21:51:44,On Time,4041.64,Wallet,32062,7653,32062,2023-08-13 21:55:44,2023-08-13 21:51:44,-4.0,1.89,On Time,
1129887168,21201299,2024-02-16 03:22:08,2024-02-16 03:34:08,2024-02-16 03:35:08,On Time,1818.6,Wallet,35560,8814,35560,2024-02-16 03:34:08,2024-02-16 03:35:08,1.0,3.92,On Time,Traffic
3371892236,81763298,2024-05-06 17:18:58,2024-05-06 17:38:58,2024-05-06 17:37:58,On Time,2101.11,Wallet,31710,2699,31710,2024-05-06 17:38:58,2024-05-06 17:37:58,-1.0,2.18,On Time,
6532953824,93924203,2024-11-02 11:49:30,2024-11-02 12:02:30,2024-11-02 12:24:30,Significantly Delayed,3946.2,Cash,1025,6715,1025,2024-11-02 12:02:30,2024-11-02 12:24:30,22.0,3.77,Significantly Delayed,Traffic
252964377,89531595,2024-05-31 08:22:32,2024-05-31 08:33:32,2024-05-31 08:28:32,On Time,1197.31,Cash,41128,2438,41128,2024-05-31 08:33:32,2024-05-31 08:28:32,-5.0,4.34,On Time,
6270495384,12272282,2023-09-11 22:37:29,2023-09-11 22:57:29,2023-09-11 22:53:29,On Time,878.07,Cash,10368,2689,10368,2023-09-11 22:57:29,2023-09-11 22:53:29,-4.0,4.21,On Time,
2450770184,45323391,2023-08-11 09:00:48,2023-08-11 09:18:48,2023-08-11 09:28:48,Slightly Delayed,3428.44,Wallet,71871,3016,71871,2023-08-11 09:18:48,2023-08-11 09:28:48,10.0,3.91,Slightly Delayed,Traffic
7543192113,82898985,2023-12-28 05:43:03,2023-12-28 05:55:03,2023-12-28 06:02:03,Slightly Delayed,4768.12,Cash,82419,7250,82419,2023-12-28 05:55:03,2023-12-28 06:02:03,7.0,3.49,Slightly Delayed,Traffic
9890817032,12967305,2023-04-24 06:21:47,2023-04-24 06:38:47,2023-04-24 06:43:47,On Time,582.87,Card,69033,3984,69033,2023-04-24 06:38:47,2023-04-24 06:43:47,5.0,4.13,On Time,Traffic
183165359,73098723,2023-05-24 06:47:39,2023-05-24 07:03:39,2023-05-24 07:32:39,Significantly Delayed,90.56,Wallet,57165,6151,57165,2023-05-24 07:03:39,2023-05-24 07:32:39,29.0,2.97,Significantly Delayed,Traffic
2136907826,7591711,2023-12-21 14:21:21,2023-12-21 14:34:21,2023-12-21 14:37:21,On Time,887.78,Wallet,16756,200,16756,2023-12-21 14:34:21,2023-12-21 14:37:21,3.0,4.0,On Time,Traffic
2801605687,16561710,2024-03-04 21:19:44,2024-03-04 21:31:44,2024-03-04 21:27:44,On Time,1956.01,Card,14972,4864,14972,2024-03-04 21:31:44,2024-03-04 21:27:44,-4.0,4.41,On Time,
8869292457,12851610,2024-09-25 04:22:43,2024-09-25 04:36:43,2024-09-25 04:39:43,On Time,2971.17,Card,15395,8529,15395,2024-09-25 04:36:43,2024-09-25 04:39:43,3.0,1.29,On Time,Traffic
5414471648,46741896,2023-05-20 03:22:51,2023-05-20 03:37:51,2023-05-20 03:35:51,On Time,3156.76,Card,60303,3751,60303,2023-05-20 03:37:51,2023-05-20 03:35:51,-2.0,1.07,On Time,
7827370415,97770901,2023-06-23 12:23:20,2023-06-23 12:42:20,2023-06-23 12:48:20,Slightly Delayed,576.7,Wallet,59261,4487,59261,2023-06-23 12:42:20,2023-06-23 12:48:20,6.0,4.63,Slightly Delayed,Traffic
7216662926,76327561,2024-07-11 21:59:50,2024-07-11 22:14:50,2024-07-11 22:18:50,On Time,123.74,Cash,71646,354,71646,2024-07-11 22:14:50,2024-07-11 22:18:50,4.0,2.65,On Time,Traffic
349410429,42514124,2024-01-29 01:59:54,2024-01-29 02:15:54,2024-01-29 02:13:54,On Time,255.6,Wallet,20170,6611,20170,2024-01-29 02:15:54,2024-01-29 02:13:54,-2.0,3.42,On Time,
8512030806,77768189,2024-10-26 11:26:17,2024-10-26 11:36:17,2024-10-26 11:44:17,Slightly Delayed,2772.71,Card,64640,5820,64640,2024-10-26 11:36:17,2024-10-26 11:44:17,8.0,2.62,Slightly Delayed,Traffic
8003807551,76917159,2024-08-25 11:46:42,2024-08-25 12:00:42,2024-08-25 12:01:42,On Time,4583.02,Cash,76918,1511,76918,2024-08-25 12:00:42,2024-08-25 12:01:42,1.0,1.61,On Time,Traffic
274320517,18567760,2024-08-23 04:13:36,2024-08-23 04:28:36,2024-08-23 04:23:36,On Time,1654.66,Wallet,53245,1714,53245,2024-08-23 04:28:36,2024-08-23 04:23:36,-5.0,2.96,On Time,
2150447285,93370787,2024-06-13 10:24:40,2024-06-13 10:43:40,2024-06-13 10:39:40,On Time,1299.62,UPI,23570,2041,23570,2024-06-13 10:43:40,2024-06-13 10:39:40,-4.0,1.51,On Time,
5089385450,33608451,2023-06-16 14:35:44,2023-06-16 14:54:44,2023-06-16 15:02:44,Slightly Delayed,3352.28,UPI,51224,4385,51224,2023-06-16 14:54:44,2023-06-16 15:02:44,8.0,3.65,Slightly Delayed,Traffic
8622799862,5386246,2024-02-10 02:57:56,2024-02-10 03:16:56,2024-02-10 03:13:56,On Time,2724.25,Card,87205,6216,87205,2024-02-10 03:16:56,2024-02-10 03:13:56,-3.0,1.37,On Time,
2773034272,36400756,2024-06-27 04:28:30,2024-06-27 04:45:30,2024-06-27 04:49:30,On Time,2309.25,Wallet,69257,224,69257,2024-06-27 04:45:30,2024-06-27 04:49:30,4.0,4.06,On Time,Traffic
4028266143,19216141,2023-03-16 08:31:08,2023-03-16 08:48:08,2023-03-16 08:50:08,On Time,616.45,Card,2633,4198,2633,2023-03-16 08:48:08,2023-03-16 08:50:08,2.0,1.37,On Time,Traffic
9691888826,54680459,2023-10-31 16:21:00,2023-10-31 16:39:00,2023-10-31 16:42:00,On Time,1075.43,Card,45204,9637,45204,2023-10-31 16:39:00,2023-10-31 16:42:00,3.0,3.32,On Time,Traffic
8891340263,87718744,2024-09-02 00:09:24,2024-09-02 00:19:24,2024-09-02 00:14:24,On Time,3612.45,Wallet,69702,5048,69702,2024-09-02 00:19:24,2024-09-02 00:14:24,-5.0,1.37,On Time,
1149293318,43459807,2023-11-25 20:09:17,2023-11-25 20:20:17,2023-11-25 20:24:17,On Time,123.74,UPI,36971,8943,36971,2023-11-25 20:20:17,2023-11-25 20:24:17,4.0,2.23,On Time,Traffic
1288695184,46885873,2023-10-03 01:31:18,2023-10-03 01:47:18,2023-10-03 01:46:18,On Time,984.35,Wallet,20473,2984,20473,2023-10-03 01:47:18,2023-10-03 01:46:18,-1.0,2.66,On Time,
5229336544,72857290,2023-09-22 20:53:29,2023-09-22 21:10:29,2023-09-22 21:16:29,Slightly Delayed,1017.1,Wallet,91261,2166,91261,2023-09-22 21:10:29,2023-09-22 21:16:29,6.0,1.08,Slightly Delayed,Traffic
196885435,88045094,2023-06-25 02:20:56,2023-06-25 02:40:56,2023-06-25 02:42:56,On Time,96.09,Wallet,22558,8392,22558,2023-06-25 02:40:56,2023-06-25 02:42:56,2.0,2.91,On Time,Traffic
6961457996,89704218,2024-10-26 21:31:39,2024-10-26 21:44:39,2024-10-26 21:41:39,On Time,3243.74,UPI,79623,4533,79623,2024-10-26 21:44:39,2024-10-26 21:41:39,-3.0,1.53,On Time,
5059907679,65963876,2024-04-18 11:47:40,2024-04-18 11:57:40,2024-04-18 12:07:40,Slightly Delayed,4049.8,Card,10255,6372,10255,2024-04-18 11:57:40,2024-04-18 12:07:40,10.0,1.39,Slightly Delayed,Traffic
9046226901,38728779,2024-02-28 07:15:01,2024-02-28 07:30:01,2024-02-28 07:25:01,On Time,486.28,UPI,45262,8216,45262,2024-02-28 07:30:01,2024-02-28 07:25:01,-5.0,0.88,On Time,
515408216,3408982,2023-12-25 09:36:58,2023-12-25 09:50:58,2023-12-25 09:59:58,Slightly Delayed,1665.29,UPI,85348,6042,85348,2023-12-25 09:50:58,2023-12-25 09:59:58,9.0,0.91,Slightly Delayed,Traffic
9048597167,75510747,2024-06-17 02:18:01,2024-06-17 02:32:01,2024-06-17 03:00:01,Significantly Delayed,2379.23,Wallet,24877,2440,24877,2024-06-17 02:32:01,2024-06-17 03:00:01,28.0,4.08,Significantly Delayed,Traffic
4308216668,6335221,2024-07-11 05:59:50,2024-07-11 06:10:50,2024-07-11 06:28:50,Significantly Delayed,3751.75,UPI,36727,287,36727,2024-07-11 06:10:50,2024-07-11 06:28:50,18.0,4.65,Significantly Delayed,Traffic
8671875127,13383642,2023-06-05 01:39:19,2023-06-05 01:52:19,2023-06-05 01:57:19,On Time,2445.48,Wallet,15112,6328,15112,2023-06-05 01:52:19,2023-06-05 01:57:19,5.0,4.82,On Time,Traffic
9622968817,96042320,2023-06-12 22:58:47,2023-06-12 23:15:47,2023-06-12 23:10:47,On Time,2846.85,Card,45135,376,45135,2023-06-12 23:15:47,2023-06-12 23:10:47,-5.0,3.48,On Time,
7832599414,18889370,2023-08-07 07:16:25,2023-08-07 07:29:25,2023-08-07 07:27:25,On Time,2986.47,UPI,51384,6045,51384,2023-08-07 07:29:25,2023-08-07 07:27:25,-2.0,2.92,On Time,
5533307028,21577948,2023-05-27 10:39:37,2023-05-27 10:51:37,2023-05-27 10:52:37,On Time,5567.15,UPI,56686,9001,56686,2023-05-27 10:51:37,2023-05-27 10:52:37,1.0,3.92,On Time,Traffic
752185231,24633671,2024-03-02 04:01:30,2024-03-02 04:19:30,2024-03-02 04:19:30,On Time,1091.67,Wallet,5165,7627,5165,2024-03-02 04:19:30,2024-03-02 04:19:30,0.0,0.92,On Time,
5859787209,8628482,2024-09-30 06:06:12,2024-09-30 06:18:12,2024-09-30 06:28:12,Slightly Delayed,2601.55,Cash,76845,839,76845,2024-09-30 06:18:12,2024-09-30 06:28:12,10.0,1.92,Slightly Delayed,Traffic
1736713150,46741896,2024-01-07 10:03:34,2024-01-07 10:18:34,2024-01-07 10:24:34,Slightly Delayed,730.32,Cash,19501,7481,19501,2024-01-07 10:18:34,2024-01-07 10:24:34,6.0,1.45,Slightly Delayed,Traffic
3620570172,25829710,2024-04-16 18:25:09,2024-04-16 18:36:09,2024-04-16 19:03:09,Significantly Delayed,422.87,Card,35025,7384,35025,2024-04-16 18:36:09,2024-04-16 19:03:09,27.0,3.85,Significantly Delayed,Traffic
5758119413,22694456,2024-10-10 09:25:22,2024-10-10 09:37:22,2024-10-10 09:44:22,Slightly Delayed,2017.51,Wallet,72740,9315,72740,2024-10-10 09:37:22,2024-10-10 09:44:22,7.0,1.36,Slightly Delayed,Traffic
2204489775,79257353,2024-05-03 01:11:36,2024-05-03 01:21:36,2024-05-03 01:26:36,On Time,2799.27,Card,79497,1294,79497,2024-05-03 01:21:36,2024-05-03 01:26:36,5.0,4.87,On Time,Traffic
5881059783,2219590,2023-08-01 10:03:31,2023-08-01 10:15:31,2023-08-01 10:10:31,On Time,1432.73,Cash,75665,4749,75665,2023-08-01 10:15:31,2023-08-01 10:10:31,-5.0,0.74,On Time,
9475167773,48418662,2023-07-24 17:30:20,2023-07-24 17:43:20,2023-07-24 17:53:20,Slightly Delayed,2224.47,Cash,44817,8010,44817,2023-07-24 17:43:20,2023-07-24 17:53:20,10.0,4.92,Slightly Delayed,Traffic
4635228647,6459100,2023-08-27 19:34:49,2023-08-27 19:44:49,2023-08-27 19:48:49,On Time,1218.98,UPI,88768,9635,88768,2023-08-27 19:44:49,2023-08-27 19:48:49,4.0,1.4,On Time,Traffic
8394536341,6459100,2024-08-17 07:51:09,2024-08-17 08:01:09,2024-08-17 08:11:09,Slightly Delayed,949.73,Cash,97145,2747,97145,2024-08-17 08:01:09,2024-08-17 08:11:09,10.0,1.2,Slightly Delayed,Traffic
4726427550,93699264,2024-02-04 22:57:07,2024-02-04 23:08:07,2024-02-04 23:22:07,Slightly Delayed,891.6,Card,66248,9161,66248,2024-02-04 23:08:07,2024-02-04 23:22:07,14.0,3.09,Slightly Delayed,Traffic
5387935727,22694456,2023-10-02 04:06:47,2023-10-02 04:24:47,2023-10-02 04:20:47,On Time,1457.05,UPI,94937,461,94937,2023-10-02 04:24:47,2023-10-02 04:20:47,-4.0,4.69,On Time,
1886705751,73393269,2023-04-19 18:50:45,2023-04-19 19:02:45,2023-04-19 18:57:45,On Time,878.07,Wallet,97590,8345,97590,2023-04-19 19:02:45,2023-04-19 18:57:45,-5.0,3.13,On Time,
4224014067,85218071,2023-05-15 12:01:24,2023-05-15 12:21:24,2023-05-15 12:22:24,On Time,3274.45,Cash,53348,1401,53348,2023-05-15 12:21:24,2023-05-15 12:22:24,1.0,3.33,On Time,Traffic
8726515908,82900175,2024-10-01 16:00:07,2024-10-01 16:15:07,2024-10-01 16:14:07,On Time,3941.32,Wallet,68903,4011,68903,2024-10-01 16:15:07,2024-10-01 16:14:07,-1.0,1.45,On Time,
7388091459,10562528,2024-10-16 15:30:51,2024-10-16 15:49:51,2024-10-16 16:02:51,Slightly Delayed,5228.36,Card,64324,1937,64324,2024-10-16 15:49:51,2024-10-16 16:02:51,13.0,4.32,Slightly Delayed,Traffic
9320256091,32595806,2024-01-11 17:10:03,2024-01-11 17:25:03,2024-01-11 17:26:03,On Time,1628.06,Card,42510,9377,42510,2024-01-11 17:25:03,2024-01-11 17:26:03,1.0,0.88,On Time,Traffic
3872093894,67729191,2023-11-01 11:42:45,2023-11-01 11:55:45,2023-11-01 12:22:45,Significantly Delayed,267.18,Cash,94703,2106,94703,2023-11-01 11:55:45,2023-11-01 12:22:45,27.0,0.79,Significantly Delayed,Traffic
992848455,44269569,2024-09-18 12:49:11,2024-09-18 13:00:11,2024-09-18 12:59:11,On Time,2749.56,Card,77210,3122,77210,2024-09-18 13:00:11,2024-09-18 12:59:11,-1.0,1.53,On Time,
4458723519,38902882,2024-09-01 17:25:55,2024-09-01 17:41:55,2024-09-01 17:39:55,On Time,2217.71,Wallet,66237,3777,66237,2024-09-01 17:41:55,2024-09-01 17:39:55,-2.0,2.32,On Time,
7755662096,10700664,2024-01-30 12:43:24,2024-01-30 12:58:24,2024-01-30 13:06:24,Slightly Delayed,1963.69,Cash,39318,7928,39318,2024-01-30 12:58:24,2024-01-30 13:06:24,8.0,0.94,Slightly Delayed,Traffic
5779793224,95971469,2024-05-13 01:56:10,2024-05-13 02:11:10,2024-05-13 02:11:10,On Time,2121.4,Card,66680,3790,66680,2024-05-13 02:11:10,2024-05-13 02:11:10,0.0,2.0,On Time,
8253576531,57063557,2023-08-22 19:11:32,2023-08-22 19:26:32,2023-08-22 19:34:32,Slightly Delayed,1686.55,Cash,31219,9907,31219,2023-08-22 19:26:32,2023-08-22 19:34:32,8.0,2.25,Slightly Delayed,Traffic
4993169316,90649019,2024-07-10 16:56:35,2024-07-10 17:12:35,2024-07-10 17:21:35,Slightly Delayed,3585.38,Cash,25105,2844,25105,2024-07-10 17:12:35,2024-07-10 17:21:35,9.0,2.68,Slightly Delayed,Traffic
828017545,12622901,2024-03-12 02:25:14,2024-03-12 02:44:14,2024-03-12 02:57:14,Slightly Delayed,1197.51,UPI,1921,3919,1921,2024-03-12 02:44:14,2024-03-12 02:57:14,13.0,4.07,Slightly Delayed,Traffic
2012368621,71252391,2024-07-21 04:32:17,2024-07-21 04:44:17,2024-07-21 04:43:17,On Time,1328.97,Card,70216,1514,70216,2024-07-21 04:44:17,2024-07-21 04:43:17,-1.0,4.14,On Time,
6603205997,37702698,2024-05-17 07:11:11,2024-05-17 07:30:11,2024-05-17 07:30:11,On Time,4193.2,Card,30506,5722,30506,2024-05-17 07:30:11,2024-05-17 07:30:11,0.0,1.14,On Time,
833581472,31026200,2023-08-19 15:33:38,2023-08-19 15:48:38,2023-08-19 16:00:38,Slightly Delayed,1495.9,UPI,7924,556,7924,2023-08-19 15:48:38,2023-08-19 16:00:38,12.0,1.2,Slightly Delayed,Traffic
8755782101,50557979,2023-12-30 16:40:51,2023-12-30 16:55:51,2023-12-30 16:55:51,On Time,424.58,Cash,43429,1255,43429,2023-12-30 16:55:51,2023-12-30 16:55:51,0.0,2.55,On Time,
1049830215,44828791,2024-08-06 01:47:05,2024-08-06 01:57:05,2024-08-06 02:07:05,Slightly Delayed,1177.01,Wallet,525,1844,525,2024-08-06 01:57:05,2024-08-06 02:07:05,10.0,4.98,Slightly Delayed,Traffic
2399383238,79789048,2023-11-09 18:09:39,2023-11-09 18:27:39,2023-11-09 18:26:39,On Time,3759.65,UPI,38443,4550,38443,2023-11-09 18:27:39,2023-11-09 18:26:39,-1.0,3.96,On Time,
143399998,46686696,2024-10-17 13:55:44,2024-10-17 14:13:44,2024-10-17 14:24:44,Slightly Delayed,481.63,UPI,24612,833,24612,2024-10-17 14:13:44,2024-10-17 14:24:44,11.0,3.42,Slightly Delayed,Traffic
2444273306,32003512,2024-06-27 18:21:46,2024-06-27 18:38:46,2024-06-27 18:36:46,On Time,2023.82,UPI,65109,7225,65109,2024-06-27 18:38:46,2024-06-27 18:36:46,-2.0,4.99,On Time,
1309618968,91228580,2023-04-04 19:47:37,2023-04-04 19:57:37,2023-04-04 19:55:37,On Time,3211.74,Cash,29830,2406,29830,2023-04-04 19:57:37,2023-04-04 19:55:37,-2.0,4.64,On Time,
3972788794,67708491,2024-03-26 00:03:04,2024-03-26 00:23:04,2024-03-26 00:26:04,On Time,1274.33,Wallet,12838,2404,12838,2024-03-26 00:23:04,2024-03-26 00:26:04,3.0,2.95,On Time,Traffic
2356073413,29902416,2024-03-16 23:23:24,2024-03-16 23:43:24,2024-03-16 23:54:24,Slightly Delayed,2690.61,Card,43363,3908,43363,2024-03-16 23:43:24,2024-03-16 23:54:24,11.0,1.33,Slightly Delayed,Traffic
3775683944,57217288,2024-07-31 20:55:35,2024-07-31 21:08:35,2024-07-31 21:13:35,On Time,3297.69,UPI,43490,8284,43490,2024-07-31 21:08:35,2024-07-31 21:13:35,5.0,3.9,On Time,Traffic
8994776653,3002538,2023-12-22 05:55:24,2023-12-22 06:15:24,2023-12-22 06:27:24,Slightly Delayed,2384.45,UPI,42895,6428,42895,2023-12-22 06:15:24,2023-12-22 06:27:24,12.0,0.69,Slightly Delayed,Traffic
8124075720,46741896,2024-10-11 15:31:32,2024-10-11 15:46:32,2024-10-11 15:46:32,On Time,1077.91,Wallet,77902,5406,77902,2024-10-11 15:46:32,2024-10-11 15:46:32,0.0,2.76,On Time,
5534171862,97664747,2023-11-19 00:38:11,2023-11-19 00:50:11,2023-11-19 01:02:11,Slightly Delayed,4216.87,UPI,47319,826,47319,2023-11-19 00:50:11,2023-11-19 01:02:11,12.0,2.68,Slightly Delayed,Traffic
4825558658,41008070,2024-08-11 23:00:07,2024-08-11 23:14:07,2024-08-11 23:13:07,On Time,1446.36,Wallet,69839,1030,69839,2024-08-11 23:14:07,2024-08-11 23:13:07,-1.0,1.64,On Time,
1541676341,73660582,2023-08-26 23:35:13,2023-08-26 23:47:13,2023-08-26 23:54:13,Slightly Delayed,638.39,Cash,65569,9879,65569,2023-08-26 23:47:13,2023-08-26 23:54:13,7.0,4.7,Slightly Delayed,Traffic
5360755658,68341636,2023-06-22 01:02:47,2023-06-22 01:15:47,2023-06-22 01:13:47,On Time,4391.02,Cash,13204,176,13204,2023-06-22 01:15:47,2023-06-22 01:13:47,-2.0,0.98,On Time,
844328418,29584848,2023-04-11 21:39:16,2023-04-11 21:53:16,2023-04-11 22:20:16,Significantly Delayed,2429.88,Card,21982,5669,21982,2023-04-11 21:53:16,2023-04-11 22:20:16,27.0,4.68,Significantly Delayed,Traffic
1843468816,55425478,2023-07-03 03:03:59,2023-07-03 03:20:59,2023-07-03 03:21:59,On Time,2092.13,Cash,8630,8400,8630,2023-07-03 03:20:59,2023-07-03 03:21:59,1.0,1.23,On Time,Traffic
3771484570,60319216,2023-08-15 20:43:06,2023-08-15 21:03:06,2023-08-15 21:01:06,On Time,2809.06,UPI,12214,8845,12214,2023-08-15 21:03:06,2023-08-15 21:01:06,-2.0,2.61,On Time,
2458783424,1497747,2023-06-02 16:45:09,2023-06-02 16:56:09,2023-06-02 16:54:09,On Time,1072.62,Card,20118,937,20118,2023-06-02 16:56:09,2023-06-02 16:54:09,-2.0,3.63,On Time,
2272849018,6982488,2024-11-04 00:15:51,2024-11-04 00:34:51,2024-11-04 00:38:51,On Time,1797.17,UPI,46289,5068,46289,2024-11-04 00:34:51,2024-11-04 00:38:51,4.0,3.71,On Time,Traffic
8549503132,63238941,2023-03-29 10:49:35,2023-03-29 11:03:35,2023-03-29 11:00:35,On Time,1824.21,Cash,86962,8975,86962,2023-03-29 11:03:35,2023-03-29 11:00:35,-3.0,4.63,On Time,
4032847942,10857389,2024-09-28 04:10:41,2024-09-28 04:21:41,2024-09-28 04:24:41,On Time,169.88,Wallet,32388,4760,32388,2024-09-28 04:21:41,2024-09-28 04:24:41,3.0,2.67,On Time,Traffic
8224665612,27727819,2023-07-16 12:34:40,2023-07-16 12:53:40,2023-07-16 12:50:40,On Time,3720.0,Wallet,37229,3474,37229,2023-07-16 12:53:40,2023-07-16 12:50:40,-3.0,2.66,On Time,
